,Ticker,EBIT/EV,FCF/EV,Sales/EV,E/P,E/EV,Debt/Equity,Passes Graham test,Enterprise Value (M),Market cap (M),Net income (M),Operating income (M),Dividend Yield (%),Shareholder Yield (%),Buyback Yield (%),overperformer
500,KBR,0.054351122840803935,0.043507672224781475,0.8787211091798942,0.03183674454664896,0.025435254531410708,1.255918106206014,False,7469.947,5967.947,190.0,406.0,1.105907968462543,4.5074127805518795,3.4015048120893367,1.0
501,K,0.05343961867162623,0.038012401538288255,0.5005674372819301,0.040519530963533876,0.031377390779670444,1.6988092458557087,False,30595.278,23692.278,960.0,1635.0,3.3639652268683853,4.630200569478819,1.2662353426104336,0.0
502,KMPR,-0.10323185651467613,-0.06390038666415511,1.4780575543287442,-0.11427010058046286,-0.07982910187989846,0.5687561535936987,False,3773.06,2635.86,-301.2,-389.5,3.023680948294452,3.023680948294452,-0.0,0.0
503,KVUE,0.05345567367110925,0.043077098348157754,0.2995361024674225,0.04125197982991819,0.04181483918725824,0.006128810693717969,False,49910.511,50591.511,2087.0,2668.0,0,0,0,0.0
504,KDP,0.04174312923678939,0.03686834770536411,0.21084555072998507,0.026366207256708962,0.021539034705005233,0.5231057286272011,False,66669.654,54463.654,1436.0,2783.0,1.9829738048221226,2.6788507233661822,0.6958769185440596,0.0
505,KEY,0.06294912644856673,0.11766872715053558,0.18976476910105866,0.12826454037179574,0.05172459297123979,1.718058690744921,False,37061.674,14945.674,1917.0,2333.0,5.714028037428981,5.714028037428981,-0.0,0.0
506,KEYS,0.04531834086914064,0.032578927206526144,0.18412699213698822,0.03841526030308068,0.03818426921807652,0.5163265306122449,False,29436.206,29259.206,1124.0,1334.0,0,2.90165088944088,2.90165088944088,0.0
507,KRC,0.03671881515105664,0.0006362632833241796,0.12406195349874544,0.04726304912412299,0.026307213588776048,0.7708417939862797,False,8842.252,4921.71,232.615,324.677,5.0298782920153,5.495854591313555,0.4659762992982553,0.0
508,KMB,0.052643497873888154,0.03646362385371514,0.39615164849149326,0.045290123416852276,0.03797557810074587,19.64988558352403,False,50927.467,42702.467,1934.0,2681.0,3.6485011521952355,3.8826796600383187,0.23417850784308314,0.0
509,KIM,0.03253540619811911,0.0489594346682915,0.09822907527395042,0.011064214074364061,0.00716248225179557,0.7549207137044546,False,17588.316,11385.897,125.976,572.243,4.784339854312789,4.814561452577448,0.03022159826465893,0.0
510,KMI,0.05871009189006306,0.04870914144908281,0.2795025450754304,0.0680637888543247,0.037092316919385235,1.0320262712966575,False,68693.471,37435.471,2548.0,4033.0,6.688843300283715,7.671868194255123,0.9830248939714085,0.0
511,KNSL,0.03368551890949791,0.09489386576520797,0.14110560783508566,0.027392667461070896,0.027407077252284934,0.19881831610044312,False,5805.581,5808.635,159.114,195.564,0.20533224279962325,0.20533224279962325,0,0.0
512,KEX,0.03768038083908944,0.024804017400899356,0.5683998508354379,0.03359529334585672,0.024960979015926196,0.43562919885741674,False,4899.287,3640.123,122.291,184.607,0,0.6291270926834066,0.6291270926834066,1.0
513,KKR,-0.014299892109049962,-0.07970251302046806,0.08500500417670043,-0.022749944105102376,-0.012497434393190239,2.3717899415192614,False,67304.214,36972.838,-841.13,-962.443,1.3884273604386193,2.3260102398957594,0.9375828794571403,0.0
514,KLAC,0.0687585468970966,0.014038335902072164,0.17333451442773823,0.06672185939549236,0.06250446335105014,3.0031050286526546,False,53145.117,49785.888,3321.807,3654.181,0.3165595859256238,5.485873859746642,5.169314273821018,1.0
515,KNX,0.11261884954435736,0.0654797187421953,0.7656683719456228,0.09811319045905652,0.07950092722823245,0.2989218850387803,False,9702.088,7861.583,771.325,1092.638,0.9960334833832641,4.811308297434393,3.8152748140511292,0.0
516,KSS,0.15116930092687286,0.14990955675248227,1.7486148957809051,0.2505765178637775,0.08440285968417069,1.670774647887324,False,11113.368,3743.368,938.0,1680.0,3.926945429208453,40.845575246664794,36.91862981745634,0.0
517,KHC,0.07017608088962471,0.02396821060514343,0.4087559934817925,0.05168285662734463,0.03646933783641592,0.4168397441222896,False,64794.157,45721.157,2363.0,4547.0,4.286855649157658,4.286855649157658,0,0.0
518,KR,0.06761483775845553,0.06954002295779033,2.6814135026856243,0.04980345826091855,0.0321836515646373,2.1145347027699968,False,51423.624,33230.624,1655.0,3477.0,1.7724614450562555,6.728733091928332,4.956271646872076,0.0
519,LHX,0.03820125214760021,0.0377457680628958,0.33788997622724454,0.024556203836580113,0.021031482519829663,0.4241151769646071,False,50495.727,43247.727,1062.0,1929.0,1.9977928545014327,4.50197070337302,2.504177848871588,0.0
520,LH,0.08793922528896204,0.060878460490292156,0.6144346546960504,0.06970201475932397,0.052828791596426526,0.6213808683934128,False,24212.176,18350.976,1279.1,2129.2,1.0637036417027628,7.057935229167102,5.9942315874643395,0.0
521,LRCX,0.10648784717210309,0.050527800074504386,0.34086417132708213,0.09226647772947762,0.09112285611672515,0.67499868803884,False,50539.307,49912.884,4605.286,5381.822,1.6334259507024278,9.378245905405906,7.744819954703479,1.0
522,LAMR,0.04416793119724163,0.061396786367892205,0.15962762272028636,0.052295401494982664,0.03445637496598928,3.4701726850743753,False,12730.503,8387.869,438.647,562.28,,,0.12525230723253272,0.0
523,LW,0.03239599137356392,0.009330978613447755,0.2988027206145391,0.01756295956281181,0.014645262526887921,5.42,False,13717.747,11438.847,200.9,444.4,1.209912196860704,2.5946671967359607,1.3847549998752566,0.0
524,LSTR,0.10995026654943418,0.1155130138483805,1.4397283673457988,0.08308328647355563,0.08342552777566402,0.2372450820169657,False,5165.254,5186.531,430.914,567.921,2.230219215361453,7.744175019899449,5.5139558045379955,0.0
525,LVS,-0.020539170269983854,-0.04131442295686407,0.10781097038267386,0.06391006820795052,0.04805588752823808,3.921282051282051,False,38122.28,28665.28,1832.0,-783.0,-0.0,,,1.0
526,LSCC,0.0279983066703403,0.03167972914653169,0.09709051562314165,0.026472176329182025,0.026300579711093446,0.36867233678415146,False,6801.447,6757.359,178.882,190.429,0,1.6298083225173436,1.6298083225173436,1.0
527,LAZ,0.22501161500202138,0.2949939613541466,1.0736318446963689,0.12715771292064773,0.13444102739221164,3.905025720788533,False,2659.285,2811.603,357.517,598.37,6.468907723550883,31.070710103794795,24.601802380243914,0.0
528,LEA,0.07376756837227094,0.043203014214051996,2.35536474805028,0.04611367734038219,0.036945792687747496,0.6054888109125555,False,8869.751,7106.351,327.7,654.3,2.610340905291699,4.021754343570715,1.4114134382790156,0.0
529,LEG,0.07407699692368883,0.05234651678199763,0.7898323597827828,0.07031970687443101,0.0475430985020899,1.4952649091374457,False,6516.193,4405.593,309.8,482.7,5.202477990839117,6.571192750209095,1.3687147593699773,0.0
530,LDOS,0.06762321110070194,0.05110501932389908,0.8584689127034436,0.05716245569909683,0.04084823598234641,1.3688203622124326,False,16769.39,11983.39,685.0,1134.0,1.6606319246890906,6.183559076354854,4.522927151665764,0.0
531,LEN,0.27601328331638825,0.12976574169081023,1.361822106886584,0.2099540031097772,0.1866180262765524,0.17658732248441264,True,24724.969,21976.837,4614.125,6824.42,1.993180323771042,6.722291152325089,4.729110828554047,1.0
532,LEN-B,0.27601328331638825,0.12976574169081023,1.361822106886584,0.2099540031097772,0.1866180262765524,0.17658732248441264,True,24724.969,21976.837,4614.125,6824.42,1.993180323771042,6.722291152325089,4.729110828554047,1.0
533,LII,0.06822854819564286,0.020846748514750713,0.4888831918091439,0.06300232347550085,0.05150556007297504,-5.928571428571429,False,9651.385,7890.185,497.1,658.5,1.7997042714788007,5.707090376386648,3.9073861049078475,1.0
534,LBRDA,0.0018985182749618782,-0.014374495510425649,0.06610911850313683,0.11336228713586936,0.08522990970096718,0.45128504672897196,True,14748.344,11088.344,1257.0,28.0,0,25.991257877929634,25.991257877929634,0.0
535,LBRDK,0.0018985182749618782,-0.014374495510425649,0.06610911850313683,0.11336228713586936,0.08522990970096718,0.45128504672897196,True,14748.344,11088.344,1257.0,28.0,0,25.991257877929634,25.991257877929634,0.0
536,FWONA,0.011651981113149981,0.016366655551996793,0.17329796187361213,0.04129277284346475,0.037582690526807454,0.5281431630468033,False,14847.261,13513.261,558.0,173.0,-0.0,4.558485317486431,4.558485317486431,1.0
537,FWONK,0.011651981113149981,0.016366655551996793,0.17329796187361213,0.04129277284346475,0.037582690526807454,0.5281431630468033,False,14847.261,13513.261,558.0,173.0,-0.0,4.558485317486431,4.558485317486431,1.0
538,LSXMA,0.07758830950399019,0.0598605326973412,0.3515488427098257,0.10453473461176327,0.050449972762534136,1.5979661818611801,False,25609.528,12359.528,1292.0,1987.0,2.0146400091585956,10.146018359377024,8.131378350218428,0.0
539,LSXMK,0.07758830950399019,0.0598605326973412,0.3515488427098257,0.10453473461176327,0.050449972762534136,1.5979661818611801,False,25609.528,12359.528,1292.0,1987.0,2.0146400091585956,10.146018359377024,8.131378350218428,0.0
540,LLY,0.025845071721001815,0.014358928064501321,0.0890844077602291,0.020325496120048622,0.01949148638753105,1.5777797638553739,False,320386.033,307239.733,6244.8,8280.4,1.1508277155596323,1.6390458199036133,0.48821810434398116,1.0
541,LECO,0.07903115257692492,0.03944479161379765,0.4762720876220244,0.06505473893178831,0.0597964619121934,0.8434588058884432,False,7897.19,7258.872,472.224,624.124,1.8008859549957426,4.298422883478983,2.4975369284832407,1.0
542,LNC,0.13892011362279796,0.29064503771865385,1.5240945798906966,0.18276741771818628,0.1093643561158027,2.9133964817320703,False,12417.208,7430.208,1358.0,1725.0,4.172157547322367,11.574372550636244,7.402215003313877,0.0
543,LIN,0.044594233812438634,0.039285725174394465,0.23031610169012423,0.03111499779835644,0.028627289105291488,0.4076219836292123,False,144861.778,133279.778,4147.0,6460.0,1.7587064104014345,5.636263888624393,3.8775574782229585,1.0
544,LAD,0.1546406741380581,-0.04860454138974254,2.2491052454425775,0.21202940615664922,0.09966281147118164,1.3693170518276918,False,12552.325,5900.125,1251.0,1941.1,0.7660854642910108,12.43194000127116,11.665854536980149,1.0
545,LFUS,0.09344961785932396,0.05769711636701431,0.45990864185938785,0.07589752411224722,0.06829502380485782,0.4890671653044606,False,5466.079,4918.553,373.306,510.803,1.136736744290168,1.136736744290168,-0.0,0.0
546,LYV,0.03524843415028651,0.07445984736136174,0.8399397790445111,0.008654961615204055,0.0075133712411492425,-101.53842542918454,False,19860.06,17240.516,149.216,700.036,0,0,0,0.0
547,LKQ,0.08927015457913487,0.06364058176653997,0.7920404699621716,0.09022226951017318,0.07113135063205683,0.7006841505131128,False,16153.215,12735.215,1149.0,1442.0,2.230036948728388,10.396369437029529,8.16633248830114,0.0
548,LMT,0.07488630931677981,0.05500752859732796,0.5919140194008624,0.055962544590855944,0.0514193010306399,0.959384923951195,False,111475.65,102425.65,5732.0,8348.0,2.944574921249503,10.657486684469356,7.712911763219853,0.0
549,L,0.06812231250438645,0.13091717406708303,0.692765935417526,0.08526155192618325,0.049920188453612666,0.6708796764408493,False,20272.359,11869.359,1012.0,1381.0,0.5139283268277844,6.6557930851467155,6.141864758318931,0.0
550,LPX,0.34849867392992623,0.2035232255750769,1.0744911114607485,0.29592778661371705,0.3027756479103199,0.2834067547723935,True,3586.814,3669.814,1086.0,1250.0,1.8802041690926772,26.40460637464934,24.52440220555666,0.0
551,LOW,0.07928358011683462,0.05415383873026163,0.6310299004585571,0.06985205381338679,0.05534705890567417,-3.9806917791992418,False,152528.43,120855.43,8442.0,12093.0,1.641630831150905,12.408213681420852,10.766582850269947,0.0
552,LPLA,0.05873849797384686,0.08660191817741103,0.16188252537524983,0.04853165714764411,0.044685945356580006,1.3598798106738044,False,18925.458,17425.78,845.702,1111.653,0.4581315623077482,2.323362229180466,1.865230666872718,0.0
553,LCID,-0.11543263443689886,-0.1468994394606578,0.027064062691222746,-0.05557596241031953,-0.05804848756898427,0.7249294157952023,False,22471.903,23471.658,-1304.46,-2593.991,0,0.932141210906536,0.932141210906536,0.0
554,LULU,0.03429185894003215,0.03465003108819877,0.15606560005194192,0.024607986684066517,0.02432851702027791,0.33386684433259456,False,40089.661,39634.368,975.322,1374.749,0,2.0502458875577316,2.0502458875577316,1.0
555,LITE,0.05554578097466845,0.06765851084306902,0.3147839328167346,0.0425531257134809,0.03655875524772189,1.5666273584905661,False,5440.557,4674.157,198.9,302.2,,,11.636322310488817,0.0
556,LYFT,-0.09256870209209896,-0.022350696102758704,0.2598376684071788,-0.09623322132603264,-0.10053774632717292,1.40875400379348,False,15760.359,16465.322,-1584.511,-1458.916,0,0,0,0.0
557,LYB,0.13512102457347316,0.11052742996541934,1.3185668879605985,0.14424794461989005,0.10145837860623265,1.052415716512181,False,38261.995,26911.995,3882.0,5170.0,12.061536018448301,13.622178386824237,1.5606423683759356,1.0
558,MTB,0.36200230154907304,0.604374231800859,1.1150087025177333,0.0653364210235457,0.2761212665623685,0.17330759262578538,False,7213.001,30483.197,1991.663,2611.123,2.8901692858922483,8.795061722131825,5.904892436239577,0.0
559,M,0.20958001234355744,0.20212573009877974,2.4170988017297104,0.30037068918993465,0.1366618411542577,1.7000849617672047,False,10463.784,4760.784,1430.0,2193.0,1.8904448969995886,12.392916546997302,10.502471649997714,0.0
560,MSGS,0.020362350583387256,0.04211940863703069,0.19429249652727065,0.015376136086433642,0.012095113239767355,-5.6707813707732955,False,4227.41,3325.348,51.131,86.08,,,,0.0
561,MANH,0.01816760167063478,0.020587925971785555,0.09126441755021093,0.01502153597679113,0.0153429976676057,0.08673927745868958,False,8405.072,8584.941,128.959,152.7,0,2.381612175819225,2.381612175819225,1.0
562,MAN,0.16278961319741686,0.08960257797806213,5.109563171872381,0.1134491335246248,0.09632856959505212,0.46261585137774824,False,3880.469,3294.869,373.8,631.7,4.2459961958520624,12.440556402285637,8.194560206433573,0.0
563,MRO,0.1706394511597507,0.19411030503674245,0.36792149320689743,0.20497684705106334,0.17625098587046598,0.3558594797532851,True,20493.502,17621.502,3612.0,3497.0,1.2484747051836638,17.001955530592074,15.75348082540841,0.0
564,MPC,0.2994627823960085,0.2200743621182264,2.801295156801207,0.31159729677109554,0.22915138372485291,1.0605231143552312,False,63346.77,46585.77,14516.0,18970.0,2.7454735641377184,28.336979296467568,25.59150573232985,1.0
565,MRVI,0.17295846378137103,0.1584452035184816,0.2696295593299173,0.06557201409486381,0.06724089453154009,1.0602190324380014,False,3274.867,3358.216,220.205,566.416,,,-0.0,0.0
566,MKL,-0.009794615315748084,0.16153787686040819,0.7775429035823633,-0.014660408413236084,-0.014090745135709907,0.33603309537565834,False,15196.003,14605.528,-214.123,-148.839,0.24648202335876998,2.2374816473764607,1.9909996240176908,1.0
567,MKTX,0.04016452541972402,0.029165223476487333,0.08826031464221222,0.029881636529803298,0.030745996061579996,0.08175393132693327,False,8138.426,8373.839,250.224,326.876,1.265154556413622,2.3105532638993074,1.0453987074856852,0.0
568,MAR,0.06418273923284666,0.03752306948241554,0.3837846983546125,0.05269662108282304,0.04356444994561095,9.807149576669802,False,54126.702,44746.702,2358.0,3474.0,0.7173713048170567,6.451872140208232,5.7345008353911755,1.0
569,VAC,0.08306501299266579,0.05088567149818802,0.514090033494823,0.0748370150566433,0.039305562448272144,1.7357197258187358,False,8980.917,4716.917,353.0,746.0,2.0988284675942452,16.960230041165616,14.861401573571372,0.0
570,MMC,0.04941675281487261,0.034580181000126976,0.23923250428134588,0.0411448774906419,0.03521520936573866,1.388813382122321,False,86610.304,74128.304,3050.0,4280.0,1.5351760847328026,4.262879110505849,2.7277030257730464,1.0
571,MLM,0.048039976467602906,0.02012795197614486,0.24342809921365458,0.04333612358374543,0.034249919067378023,0.7846360136684113,False,25308.089,20001.789,866.8,1215.8,0.7954288488894669,1.6893488877419915,0.8939200388525247,1.0
572,MRVL,-0.006145959032813012,0.012323005906962725,0.08697545748438514,-0.008897133604629619,-0.008206293535646898,0.29625503857001195,False,51306.232,47322.432,-421.034,-315.326,0.40371762803737565,0.40371762803737565,-0.0,1.0
573,MAS,0.09678159320947546,0.04506232911340656,0.634969182961638,0.0801522912374999,0.0617412431359012,-5.841166936790924,False,13669.955,10529.955,844.0,1323.0,2.450152978587082,11.130152290325816,8.679999311738733,0.0
574,MASI,0.025776140319469235,-0.0032895264788655974,0.2498812688684546,0.019352221816847343,0.017613695884970644,0.759540156474533,False,8147.069,7415.169,143.5,210.0,0,5.414576348058682,5.414576348058682,0.0
575,MTZ,0.01742942099483654,0.04907554929841695,1.3620967135990207,0.006953898108398881,0.0046462668467213706,0.9747540688249314,False,7178.666,4796.446,33.354,125.12,0,1.6948172067213931,1.6948172067213931,0.0
576,MA,0.03612964652906556,0.028909442999247546,0.06366204040149215,0.028966598431630824,0.02842847781565935,2.2848608709322433,False,349297.633,342808.633,9930.0,12620.0,0.5551202096212836,3.1084398075272714,2.553319597905988,1.0
577,MTCH,0.05240750975033928,0.028340584376894656,0.18963636309610668,0.027141563593553283,0.02152445983611718,-5.545781606138341,False,16815.567,13335.488,361.946,881.262,,,3.6147833070979556,0.0
578,MAT,0.073285817073393,0.048061609124371726,0.5896172169485847,0.05868299799056543,0.04273469037040637,1.450571791613723,False,9217.336,6712.336,393.9,675.5,,,0,0.0
579,MKC,0.03327692148037919,0.014128363763470344,0.2303521799227687,0.030242888572672665,0.024738238990209948,1.1683263242760333,False,27568.656,22550.756,682.0,917.4,1.7591428001142588,1.9311991163341562,0.17205631621989728,0.0
580,MCD,0.044097701113335844,0.02339250767158038,0.09882444616805092,0.032491416877580975,0.026333462759074378,-7.201714842679175,False,234583.657,190124.057,6177.4,10344.6,2.1923580119327393,4.241546346103354,2.049188334170614,0.0
581,MCK,0.04940237976727894,0.07428456564312402,5.029135587215408,0.02311618161586134,0.021224161612321147,-4.081494057724957,False,52487.35,48191.35,1114.0,2593.0,0.574791948617019,7.870707079799108,7.295915131182089,1.0
582,MDU,0.06600790821037893,0.058648141441277446,0.8019730854849506,0.06607759923573904,0.042261160744449924,0.9189677816222768,False,8695.928,5561.643,367.5,574.0,3.180984617358033,3.3166999150536407,0.1357152976956077,0.0
583,MPW,0.06109829265712007,0.044986563742275505,0.09391965583190147,0.12705585996369523,0.05494477405459553,1.089540253597745,False,16427.349,7103.938,902.597,1003.683,9.833066710806689,10.506805662917364,0.6737389521106741,0.0
584,MEDP,0.05855289630702885,0.07377933436325337,0.3067381220345999,0.054382995913290336,0.05155063406159038,0.7971276276490847,False,4759.747,4511.851,245.368,278.697,0,18.791598212516423,18.791598212516423,1.0
585,MDT,0.043023060168998956,0.043532812066735906,0.23074283759561626,0.04097257441755735,0.03669485446709305,0.4406515795868773,False,137321.706,122984.706,5039.0,5908.0,2.750748546429778,4.81929844359719,2.068549897167412,0.0
586,MRK,0.07702647591630424,0.0619641385680498,0.2497735790256134,0.06654689804134932,0.06117204921938635,0.6841963201223626,False,237346.961,218176.961,14519.0,18282.0,3.213904876823069,3.213904876823069,-0.0,0.0
587,MRCY,0.02510098705037065,-0.016570512266849628,0.3519598175295863,0.004943184391133706,0.004015744778263935,0.376080133599319,False,2807.698,2280.918,11.275,70.476,0,0.3597673712961702,0.3597673712961702,0.0
588,META,0.0837230613298036,0.05508644209386332,0.33730177095795566,0.06416156324117668,0.06710803699735501,0.2087127500120876,False,345711.2,361587.2,23200.0,28944.0,0,7.73146837056179,7.73146837056179,1.0
589,MET,0.06570063853293073,0.303431700310884,1.6062760518274894,0.053056596133875075,0.05834694691679298,0.7122746849577285,False,43515.559,47854.559,2539.0,2859.0,3.7258728202717313,10.676098843953042,6.950226023681312,0.0
590,MTD,0.04327232866688727,0.028349211673540486,0.15060550880516776,0.036099184924648454,0.033523817110792276,-23.897064328756535,False,26026.332,24169.576,872.502,1126.22,0,4.551167930703133,4.551167930703133,0.0
591,MTG,0.2558777895935899,0.1518218766038225,0.2753030029049721,0.22539192193376434,0.20313457135008947,0.14595684947845414,True,4259.979,3839.308,865.349,1090.034,2.889765581607577,12.932539019349727,10.04277343774215,1.0
592,MGM,-0.04286993361092329,0.024806781969004123,0.3284772045414513,0.12749664254310394,0.036859876104949285,6.961646656436079,False,39964.676,11553.975,1473.093,-1713.283,0.035035561842632124,24.054622229388084,24.01958666754545,0.0
593,MCHP,0.0462880053220607,0.06090773346779165,0.16801971981333821,0.03829650689800588,0.031665813869144285,1.2019465517523882,False,40595.83,33567.03,1285.5,1879.1,1.5008774932100633,2.76878829334941,1.2679108001393466,1.0
594,MU,0.16103513595480665,0.05143214496033517,0.5080121755587634,0.13930226971726614,0.1434781770296826,0.15060011621616207,True,60545.793,62360.793,8687.0,9750.0,0.739246533206627,4.6391327994940825,3.899886266287455,1.0
595,MSFT,0.04476444982605994,0.03497546432387872,0.10644193021374747,0.03808934741234905,0.03904964502893813,0.3473145662168858,False,1862705.793,1909667.793,72738.0,83383.0,0.9496416114313702,2.6617718638361167,1.7121302524047466,1.0
596,MAA,0.028096785608459428,0.034057899878331646,0.09024284831050937,0.03560616503383414,0.028479136861384792,0.7547150999767864,False,22382.56,17902.405,637.436,628.878,3.0347486209951824,3.0347486209951824,0,0.0
597,MIDD,0.06835420436357166,0.03500789652176813,0.4245402238191386,0.06321341387643366,0.04595781224172999,1.0958342522021833,False,9499.343,6906.272,436.569,649.32,0,3.8338631661800253,3.8338631661800253,0.0
598,MRTX,-0.2645849676362163,-0.20043437525056212,0.004331788187459253,-0.18426764146138516,-0.2580635991539381,0.045399954298022946,False,2870.87,4020.603,-740.867,-759.589,0,0,0,0.0
599,MCW,0.04407819264164406,0.008870391115429853,0.20685763409303884,0.043242925233365294,0.026644685705635884,2.1936016256388835,False,4237.243,2610.832,112.9,186.77,,,-0.0,0.0
600,MKSI,0.06825411657640601,0.03707254843807767,0.3602639159174288,0.06059437072836981,0.033822352410629766,1.2617498192335503,False,9845.56,5495.56,333.0,672.0,0.9462184017643334,,,0.0
601,MRNA,0.24356347323581315,0.11844631325830786,0.49806403237170577,0.18272503291432443,0.21620783048809655,0.07008670520231214,True,38675.75,45762.75,8362.0,9420.0,0,7.274475419418632,7.274475419418632,0.0
602,MHK,0.09801863095894452,0.009219187033995374,1.2238997123113744,0.0035803165433030246,0.002632668050890514,0.38022100030709044,False,9589.891,7051.611,25.247,939.988,0,4.361726620417467,4.361726620417467,0.0
603,MOH,0.10123356878751359,0.049993695809619314,2.3438393399072845,0.04139938277283866,0.05805719513375146,0.7865833607365998,False,13641.72,19130.72,792.0,1381.0,0,2.3731464367258526,2.3731464367258526,0.0
604,TAP,0.060519672199059134,0.05098500345813701,0.6490489198257484,-0.016815830017570768,-0.010632490014527027,0.5001936174574612,False,16487.201,10424.701,-175.3,997.8,3.1588435965693407,3.6528625617175976,0.494018965148257,1.0
605,MDLZ,0.036767098816864414,0.029076615028510795,0.3050623141032565,0.0326427220861956,0.02631617689289268,0.8328140835554221,False,103244.48,83234.48,2717.0,3796.0,2.3848289783252947,4.808103562346513,2.423274584021219,0.0
606,MDB,-0.013995110898131215,-5.281465939356411e-05,0.04226052995808355,-0.014417759379783103,-0.014841596400609383,1.7776966271955557,False,20676.078,21283.89,-306.866,-289.364,0,0,0,1.0
607,MCO,0.034188531690731605,0.02523480005615342,0.09361186343761663,0.026328194161809173,0.02352280547975224,3.5339246119733922,False,58411.4,52187.4,1374.0,1997.0,0.9868282382337499,2.8704246618915676,1.8835964236578178,1.0
608,MS,0.048467774600302216,-0.03259508583560675,0.1727281540692153,0.08240005967386471,0.03794102392410626,2.2584075001732486,False,290687.99,133846.99,11029.0,14089.0,4.0352046631475496,12.15716539136029,8.121960728212741,0.0
609,MORN,0.01683407410139814,0.016884235228041163,0.18766280699687343,0.007817890233457766,0.007072718856666084,1.151145038167939,False,9967.878,9017.778,70.5,167.8,0.6819861693016349,3.188146726410082,2.506160557108447,0.0
610,MOS,0.23674348442315307,0.13300835012886278,0.9461823685640789,0.21382425386933462,0.17725211710682148,0.35922145657392535,False,20213.017,16755.817,3582.8,4785.3,1.1798887738631085,11.117930181232094,9.938041407368985,0.0
611,MSI,0.03867534102871532,0.03648661010957068,0.21216719292814806,0.036466020541188866,0.03173659832759722,-15.666666666666666,False,42947.262,37377.262,1363.0,1661.0,1.4179743864145342,3.6546283242306674,2.236653937816133,0.0
612,MP,0.0769487970830505,0.003971594736603594,0.12382859149510976,0.059629079859338734,0.0678412888029662,0.5454074921959646,False,4260.002,4846.696,289.004,327.802,0,0,0,0.0
613,MSA,0.05878027977564836,0.02400574893117455,0.32313176549500894,0.04193509187542307,0.0379881835605339,0.7177744935690841,False,4728.576,4283.525,179.63,277.947,1.66911610745261,2.472053005500431,0.8029368980478211,1.0
614,MSM,0.09032879295622978,0.03519004402794523,0.702980776021118,0.07662262935517523,0.06469933607531735,0.6374010133038712,False,5251.77,4434.539,339.786,474.386,3.7743724611819824,4.391325047965498,0.6169525867835164,1.0
615,MSCI,0.03006588178528733,0.027270738684764,0.055981982752006824,0.023927816077086536,0.02167412879952879,-4.3162296696371145,False,40166.459,36383.304,870.573,1207.64,1.0249618966343692,4.866025946935136,3.841064050300767,0.0
616,MUSA,0.11025002193534574,0.07853519851439072,2.670937217708524,0.10020207871897165,0.07665554841939878,2.9445169712793735,False,8778.23,6715.43,672.9,967.8,0.4452432982162658,12.453410377868328,12.008167079652063,1.0
617,NDAQ,0.04996815859716313,0.04674925855508218,0.18729786599996245,0.04040488364226229,0.03384357520879502,0.992,False,33241.169,27843.169,1125.0,1661.0,1.3755618164432406,3.929150462634217,2.5535886461909767,0.0
618,NTRA,-0.13010075690919806,-0.11522996915084632,0.1972340363625171,-0.12848014605203104,-0.13172605451371763,1.150627314232304,False,4158.623,4263.686,-547.799,-541.04,0,0,0,0.0
619,NFG,0.09687035185862407,8.396928651468449e-05,0.2641161480694676,0.10052811107145061,0.06838615758608378,1.2944921284525766,False,8276.836,5630.475,566.021,801.78,2.9863733487505244,3.156696461351508,0.17032311260098323,0.0
620,NSA,0.03990479410035389,0.05514559788431121,0.11047408596531912,0.027457926859905432,0.01429727229444291,2.066966666784406,False,7255.72,3778.035,103.737,289.538,5.535258872582457,7.920334912393921,2.385076039811464,0.0
621,NCNO,-0.02027624245654277,-0.007016284018904299,0.07781931892261566,-0.013895884231653378,-0.014050185468926859,0.04520654116657271,False,3519.242,3558.32,-49.446,-71.357,0,0,0,1.0
622,NATL,0.059424290161026815,0.04092645664786672,1.0085943723050543,-0.1790859409935257,-0.06566730897171835,6.438559322033898,False,4324.831,1585.831,-284.0,257.0,0,0,0,0.0
623,VYX,0.05930601052469447,0.00848961295854522,0.951321772097553,0.02303820117725208,0.007276811107324474,3.5319767441860463,False,8245.37,2604.37,60.0,489.0,0.6143520313933888,0.6143520313933888,-0.0,1.0
624,NTAP,0.08157071428280831,0.06678898883505086,0.4283988136648237,0.060257467231384816,0.0635342969933428,4.013698630136986,False,14747.94,15549.94,937.0,1203.0,2.868178269498146,6.726714058060674,3.8585357885625284,0.0
625,NFLX,0.05004736156569239,0.01438052304785941,0.28090224293046,0.04287184157014299,0.03991047211492964,0.6765404134743619,False,112550.009,104775.625,4491.924,5632.831,0,0.0,-0.0,1.0
626,NBIX,0.02574127373404881,0.0333809529667645,0.1538997357746123,0.015136995689434309,0.015971995148235104,0.1720833872847339,False,9673.181,10206.781,154.5,249.0,0,0,0,0.0
627,NFE,0.05960694678709036,-0.06027394457279314,0.17431385786160894,0.021308918674194512,0.014314396641546176,2.6112306502260236,False,13586.252,9126.648,194.479,809.835,1.0852834468909067,1.0852834468909067,0,0.0
628,NEWR,-0.06280821376323344,-0.004071556685390551,0.21586752693471054,-0.06388599742992564,-0.06881249575696306,1.7113866827674826,False,3638.903,3919.513,-250.402,-228.553,0,0,0,1.0
629,NYCB,0.048949271794273434,0.06062361385658804,0.08794275949479634,0.1428693062474792,0.03851940274367764,2.079009783575452,False,16874.613,4549.613,650.0,826.0,7.692962644095035,8.220480082547265,0.5275174384522309,0.0
